,precision,recall,f1-score,support
0,0.9661488523069789,0.8909557408595253,0.9270300333704116,4677.0
1,0.8138006571741512,0.9385263157894737,0.8717246773562769,2375.0
accuracy,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9069767441860465
macro avg,0.889974754740565,0.9147410283244994,0.8993773553633442,7052.0
weighted avg,0.9148404343488867,0.9069767441860465,0.9084040803735923,7052.0
