,precision,recall,f1-score,support
0,0.9663594470046083,0.8967286722257858,0.9302428745702562,4677.0
1,0.8219026548672567,0.9385263157894737,0.876351484175349,2375.0
accuracy,0.910805445263755,0.910805445263755,0.910805445263755,0.910805445263755
macro avg,0.8941310509359325,0.9176274940076297,0.9032971793728026,7052.0
weighted avg,0.9177087264535291,0.910805445263755,0.9120931224165545,7052.0
