,precision,recall,f1-score,support
0,0.640809968847352,0.8796236903998289,0.7414616563035054,4677.0
1,0.660581222056632,0.7465263157894737,0.7009290373591618,2375.0
2,0.792020592020592,0.5182752231766886,0.6265526369374872,5937.0
accuracy,0.6901224112710755,0.6901224112710755,0.6901224112710755,0.6901224112710755
macro avg,0.6978039276415253,0.7148084097886637,0.6896477768667181,12989.0
weighted avg,0.713540294211242,0.6901224112710755,0.6815278801876484,12989.0
