,precision,recall,f1-score,support
0,1.0,0.39148936170212767,0.5626911314984709,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.39148936170212767,0.39148936170212767,0.39148936170212767,0.39148936170212767
macro avg,0.3333333333333333,0.13049645390070921,0.1875637104994903,705.0
weighted avg,1.0,0.39148936170212767,0.5626911314984709,705.0
