,precision,recall,f1-score,support
0,1.0,0.3843971631205674,0.555327868852459,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.3843971631205674,0.3843971631205674,0.3843971631205674,0.3843971631205674
macro avg,0.3333333333333333,0.12813238770685578,0.18510928961748632,705.0
weighted avg,1.0,0.3843971631205674,0.555327868852459,705.0
