,precision,recall,f1-score,support
0,1.0,0.7021276595744681,0.825,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.7021276595744681,0.7021276595744681,0.7021276595744681,0.7021276595744681
macro avg,0.5,0.35106382978723405,0.4125,705.0
weighted avg,1.0,0.7021276595744681,0.825,705.0
