,precision,recall,f1-score,support
0,1.0,0.49645390070921985,0.6635071090047393,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.49645390070921985,0.49645390070921985,0.49645390070921985,0.49645390070921985
macro avg,0.5,0.24822695035460993,0.33175355450236965,705.0
weighted avg,1.0,0.49645390070921985,0.6635071090047393,705.0
