,precision,recall,f1-score,support
0,1.0,0.5886524822695035,0.7410714285714285,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.5886524822695035,0.5886524822695035,0.5886524822695035,0.5886524822695035
macro avg,0.5,0.29432624113475175,0.37053571428571425,705.0
weighted avg,1.0,0.5886524822695035,0.7410714285714285,705.0
