,precision,recall,f1-score,support
0,1.0,0.5290780141843971,0.6920222634508348,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.5290780141843971,0.5290780141843971,0.5290780141843971,0.5290780141843971
macro avg,0.5,0.2645390070921986,0.3460111317254174,705.0
weighted avg,1.0,0.5290780141843971,0.6920222634508348,705.0
