,precision,recall,f1-score,support
0,0.9416218856863703,0.9705438066465257,0.9558641210017357,3972.0
1,0.948069241011984,0.8993684210526316,0.9230769230769231,2375.0
accuracy,0.9439105089018434,0.9439105089018434,0.9439105089018434,0.9439105089018434
macro avg,0.9448455633491771,0.9349561138495787,0.9394705220393293,6347.0
weighted avg,0.9440344378997518,0.9439105089018434,0.9435953963961851,6347.0
