,precision,recall,f1-score,support
0,0.9374339463115621,0.9482574299764807,0.9428146258503403,4677.0
1,0.8957345971563981,0.8753684210526316,0.8854344122657581,2375.0
accuracy,0.9237095859330686,0.9237095859330686,0.9237095859330686,0.9237095859330686
macro avg,0.91658427173398,0.9118129255145562,0.9141245190580491,7052.0
weighted avg,0.9233902772469685,0.9237095859330686,0.9234898942474783,7052.0
