,precision,recall,f1-score,support
0,0.7150353639060004,0.7890231621349446,0.7502094554159184,3972.0
1,0.6744617668893839,0.7650526315789473,0.7169066877096074,2375.0
2,0.7572498559631266,0.6641401381168941,0.7076453697056713,5937.0
accuracy,0.7240312601758385,0.7240312601758385,0.7240312601758385,0.7240312601758385
macro avg,0.7155823289195036,0.739405310610262,0.7249205042770658,12284.0
weighted avg,0.7275935816224358,0.7240312601758385,0.7231989498668931,12284.0
