,precision,recall,f1-score,support
0,1.0,0.4723404255319149,0.6416184971098265,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.4723404255319149,0.4723404255319149,0.4723404255319149,0.4723404255319149
macro avg,0.3333333333333333,0.1574468085106383,0.21387283236994217,705.0
weighted avg,1.0,0.4723404255319149,0.6416184971098265,705.0
