,precision,recall,f1-score,support
0,0.6965367965367966,0.8101711983887211,0.7490689013035382,3972.0
1,0.7183037646040675,0.6989473684210527,0.7084933845497227,2375.0
2,0.7476181580422193,0.674077817079333,0.7089459698848538,5937.0
accuracy,0.7228915662650602,0.7228915662650602,0.7228915662650602,0.7228915662650602
macro avg,0.7208195730610277,0.7277321279630357,0.7221694185793716,12284.0
weighted avg,0.7254334582445028,0.7228915662650602,0.7218321139278429,12284.0
