,precision,recall,f1-score,support
0,1.0,0.7304964539007093,0.8442622950819673,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.7304964539007093,0.7304964539007093,0.7304964539007093,0.7304964539007093
macro avg,0.3333333333333333,0.2434988179669031,0.28142076502732244,705.0
weighted avg,1.0,0.7304964539007093,0.8442622950819674,705.0
