,precision,recall,f1-score,support
0,0.6838868388683886,0.8321573658327988,0.7507716049382716,4677.0
1,0.6434751261715934,0.751578947368421,0.6933385123324918,2375.0
2,0.7756410256410257,0.5910392454101397,0.6708727655099895,5937.0
accuracy,0.7072137962891678,0.7072137962891678,0.7072137962891678,0.7072137962891678
macro avg,0.7010009968936691,0.7249251862037864,0.704994294260251,12989.0
weighted avg,0.718436595525118,0.7072137962891678,0.7037500478804197,12989.0
