,precision,recall,f1-score,support
0,0.9338004348876541,0.9730614300100705,0.9530267537911478,3972.0
1,0.9515398550724637,0.8846315789473684,0.9168666812131792,2375.0
accuracy,0.9399716401449504,0.9399716401449504,0.9399716401449504,0.9399716401449504
macro avg,0.942670144980059,0.9288465044787195,0.9349467175021635,6347.0
weighted avg,0.9404383934411318,0.9399716401449504,0.939495924679335,6347.0
