,precision,recall,f1-score,support
0,1.0,0.7730496453900709,0.872,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.7730496453900709,0.7730496453900709,0.7730496453900709,0.7730496453900709
macro avg,0.5,0.38652482269503546,0.436,705.0
weighted avg,1.0,0.7730496453900709,0.872,705.0
