,precision,recall,f1-score,support
0,1.0,0.4326241134751773,0.6039603960396039,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.4326241134751773,0.4326241134751773,0.4326241134751773,0.4326241134751773
macro avg,0.3333333333333333,0.14420803782505912,0.20132013201320131,705.0
weighted avg,1.0,0.4326241134751773,0.6039603960396039,705.0
