,precision,recall,f1-score,support
0,0.671875,0.8552366565961732,0.75254762959681,3972.0
1,0.7413024085637824,0.6997894736842105,0.7199480181936322,2375.0
2,0.7681508223024468,0.6451069563752737,0.7012725441728462,5937.0
accuracy,0.7236242266362748,0.7236242266362748,0.7236242266362748,0.7236242266362748
macro avg,0.7271094102887431,0.7333776955518858,0.7245893973210961,12284.0
weighted avg,0.7318293839424137,0.7236242266362748,0.7214629455163297,12284.0
