,precision,recall,f1-score,support
0,0.7013321873657069,0.8217522658610272,0.7567818223974032,3972.0
1,0.6986951364175563,0.744,0.7206362153344209,2375.0
2,0.763967849441286,0.6563921172309247,0.7061061786555537,5937.0
accuracy,0.7267990882448714,0.7267990882448714,0.7267990882448714,0.7267990882448714
macro avg,0.721331724408183,0.740714794363984,0.7278414054624592,12284.0
weighted avg,0.7310948810925757,0.7267990882448714,0.7253012693470985,12284.0
