,precision,recall,f1-score,support
0,0.6923790098275542,0.7983750267265342,0.7416087388282026,4677.0
1,0.669621273166801,0.6997894736842105,0.6843730697961705,2375.0
2,0.7489245209229566,0.6451069563752737,0.6931499411817935,5937.0
accuracy,0.7102933251212564,0.7102933251212564,0.7102933251212564,0.7102933251212564
macro avg,0.7036416013057706,0.7144238189286728,0.7063772499353888,12989.0
weighted avg,0.7140635948459633,0.7102933251212564,0.7089938650444003,12989.0
