,precision,recall,f1-score,support
0,0.9517861603797152,0.959214501510574,0.9554858934169278,3972.0
1,0.9308873720136519,0.9187368421052632,0.9247721974994704,2375.0
accuracy,0.9440680636521191,0.9440680636521191,0.9440680636521191,0.9440680636521191
macro avg,0.9413367661966836,0.9389756718079185,0.9401290454581991,6347.0
weighted avg,0.9439659898472746,0.9440680636521191,0.9439930577774192,6347.0
