,precision,recall,f1-score,support
0,0.7051823416506718,0.7855462903570665,0.743198138970365,4677.0
1,0.6292212267401792,0.7688421052631579,0.6920598825090014,2375.0
2,0.758253024400246,0.6228735051372747,0.6839282411688552,5937.0
accuracy,0.7081376549387943,0.7081376549387943,0.7081376549387943,0.7081376549387943
macro avg,0.6975521975970324,0.7257539669191665,0.7063954208827404,12989.0
weighted avg,0.7155505759698498,0.7081376549387943,0.706756631360595,12989.0
