,precision,recall,f1-score,support
0,0.6964481874771146,0.8133418858242463,0.7503698589604498,4677.0
1,0.6257269928156004,0.7701052631578947,0.6904492261230653,2375.0
2,0.7628149435273676,0.5915445511200943,0.6663504411346173,5937.0
accuracy,0.7040572792362768,0.7040572792362768,0.7040572792362768,0.7040572792362768
macro avg,0.6949967079400275,0.7249972333674117,0.7023898420727108,12989.0
weighted avg,0.7138518823996841,0.7040572792362768,0.7010100324441085,12989.0
