,precision,recall,f1-score,support
0,1.0,0.4581560283687943,0.6284046692607004,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.4581560283687943,0.4581560283687943,0.4581560283687943,0.4581560283687943
macro avg,0.3333333333333333,0.15271867612293144,0.20946822308690013,705.0
weighted avg,1.0,0.4581560283687943,0.6284046692607004,705.0
