,precision,recall,f1-score,support
0,1.0,0.6581560283687943,0.7938408896492728,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.6581560283687943,0.6581560283687943,0.6581560283687943,0.6581560283687943
macro avg,0.5,0.32907801418439714,0.3969204448246364,705.0
weighted avg,1.0,0.6581560283687943,0.7938408896492727,705.0
