,precision,recall,f1-score,support
0,1.0,0.64822695035461,0.7865748709122204,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.64822695035461,0.64822695035461,0.64822695035461,0.64822695035461
macro avg,0.5,0.324113475177305,0.3932874354561102,705.0
weighted avg,1.0,0.64822695035461,0.7865748709122204,705.0
