,precision,recall,f1-score,support
0,0.951189296333003,0.966515609264854,0.9587912087912088,3972.0
1,0.9424491562094331,0.9170526315789473,0.9295774647887324,2375.0
accuracy,0.9480069324090121,0.9480069324090121,0.9480069324090121,0.9480069324090121
macro avg,0.9468192262712181,0.9417841204219006,0.9441843367899706,6347.0
weighted avg,0.9479188011709614,0.9480069324090121,0.9478596439565026,6347.0
