,precision,recall,f1-score,support
0,0.9584549741747137,0.9125507804147958,0.9349397590361446,4677.0
1,0.8426317814544055,0.9221052631578948,0.8805790108564535,2375.0
accuracy,0.9157685762904141,0.9157685762904141,0.9157685762904141,0.9157685762904141
macro avg,0.9005433778145596,0.9173280217863453,0.907759384946299,7052.0
weighted avg,0.9194475886513541,0.9157685762904141,0.9166319347413677,7052.0
