,precision,recall,f1-score,support
0,0.9642201834862385,0.8988667949540303,0.9303972557264578,4677.0
1,0.8242942050520059,0.9343157894736842,0.8758634300374976,2375.0
accuracy,0.910805445263755,0.910805445263755,0.910805445263755,0.910805445263755
macro avg,0.8942571942691222,0.9165912922138573,0.9031303428819777,7052.0
weighted avg,0.9170953680039211,0.910805445263755,0.9120311417146483,7052.0
