,precision,recall,f1-score,support
0,1.0,0.5687943262411348,0.7251356238698011,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.5687943262411348,0.5687943262411348,0.5687943262411348,0.5687943262411348
macro avg,0.5,0.2843971631205674,0.36256781193490056,705.0
weighted avg,1.0,0.5687943262411348,0.7251356238698011,705.0
