,precision,recall,f1-score,support
0,0.9658570119156737,0.9012187299550994,0.9324189802013053,4677.0
1,0.828125,0.9372631578947368,0.8793205609322536,2375.0
accuracy,0.9133579126488939,0.9133579126488939,0.9133579126488939,0.9133579126488939
macro avg,0.8969910059578369,0.9192409439249181,0.9058697705667795,7052.0
weighted avg,0.9194710890144081,0.9133579126488939,0.914536287948895,7052.0
