,precision,recall,f1-score,support
0,1.0,0.5787234042553191,0.7331536388140162,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.5787234042553191,0.5787234042553191,0.5787234042553191,0.5787234042553191
macro avg,0.5,0.28936170212765955,0.3665768194070081,705.0
weighted avg,1.0,0.5787234042553191,0.7331536388140162,705.0
