,precision,recall,f1-score,support
0,0.9717835878850635,0.9451158106747231,0.9582641991065731,3972.0
1,0.9122383252818036,0.9541052631578948,0.9327022020991974,2375.0
accuracy,0.9484795966598393,0.9484795966598393,0.9484795966598393,0.9484795966598393
macro avg,0.9420109565834336,0.9496105369163089,0.9454832006028853,6347.0
weighted avg,0.9495021953086114,0.9484795966598393,0.9486990907258394,6347.0
