,precision,recall,f1-score,support
0,1.0,0.5815602836879432,0.7354260089686099,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.5815602836879432,0.5815602836879432,0.5815602836879432,0.5815602836879432
macro avg,0.5,0.2907801418439716,0.36771300448430494,705.0
weighted avg,1.0,0.5815602836879432,0.73542600896861,705.0
