,precision,recall,f1-score,support
0,1.0,0.5475177304964539,0.7076076993583867,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.5475177304964539,0.5475177304964539,0.5475177304964539,0.5475177304964539
macro avg,0.5,0.27375886524822696,0.35380384967919337,705.0
weighted avg,1.0,0.5475177304964539,0.7076076993583867,705.0
