,precision,recall,f1-score,support
0,0.6458880961321818,0.8660624370594159,0.7399440739944074,3972.0
1,0.7575150300601202,0.6366315789473684,0.6918325326012355,2375.0
2,0.75453446191052,0.6306215260232441,0.6870355078447564,5937.0
accuracy,0.7079127320091175,0.7079127320091175,0.7079127320091175,0.7079127320091175
macro avg,0.7193125293676074,0.7111051806766762,0.7062707048134663,12284.0
weighted avg,0.7199802030765686,0.7079127320091175,0.7050708186997753,12284.0
