,precision,recall,f1-score,support
0,1.0,0.5163120567375886,0.6810102899906455,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.5163120567375886,0.5163120567375886,0.5163120567375886,0.5163120567375886
macro avg,0.3333333333333333,0.17210401891252955,0.22700342999688183,705.0
weighted avg,1.0,0.5163120567375886,0.6810102899906455,705.0
