,precision,recall,f1-score,support
0,1.0,0.6964539007092199,0.8210702341137124,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.6964539007092199,0.6964539007092199,0.6964539007092199,0.6964539007092199
macro avg,0.3333333333333333,0.23215130023640662,0.2736900780379041,705.0
weighted avg,1.0,0.6964539007092199,0.8210702341137124,705.0
