,precision,recall,f1-score,support
0,1.0,0.5929078014184397,0.7444345503116652,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.5929078014184397,0.5929078014184397,0.5929078014184397,0.5929078014184397
macro avg,0.3333333333333333,0.19763593380614655,0.2481448501038884,705.0
weighted avg,1.0,0.5929078014184397,0.7444345503116652,705.0
