,precision,recall,f1-score,support
0,0.8806208628167085,0.9712990936555891,0.9237399736621574,3972.0
1,0.9420142421159715,0.7797894736842105,0.8532596175996314,2375.0
accuracy,0.8996376240743659,0.8996376240743659,0.8996376240743659,0.8996376240743659
macro avg,0.9113175524663399,0.8755442836698998,0.8884997956308944,6347.0
weighted avg,0.9035938068588936,0.8996376240743659,0.8973667507775663,6347.0
