,precision,recall,f1-score,support
0,0.9024048096192385,0.962796664528544,0.9316230474811213,4677.0
1,0.915615906886518,0.7949473684210526,0.8510254676583277,2375.0
accuracy,0.9062677254679523,0.9062677254679523,0.9062677254679523,0.9062677254679523
macro avg,0.9090103582528782,0.8788720164747983,0.8913242575697244,7052.0
weighted avg,0.9068540943625438,0.9062677254679523,0.9044790809355833,7052.0
