,precision,recall,f1-score,support
0,1.0,0.8595744680851064,0.9244851258581235,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.8595744680851064,0.8595744680851064,0.8595744680851064,0.8595744680851064
macro avg,0.5,0.4297872340425532,0.46224256292906174,705.0
weighted avg,1.0,0.8595744680851064,0.9244851258581235,705.0
