,precision,recall,f1-score,support
0,0.9094480049617532,0.9405601881548001,0.9247424847593021,4677.0
1,0.8744920993227991,0.8155789473684211,0.8440087145969498,2375.0
accuracy,0.8984685195689166,0.8984685195689166,0.8984685195689166,0.8984685195689166
macro avg,0.8919700521422762,0.8780695677616106,0.884375599678126,7052.0
weighted avg,0.8976754190439262,0.8984685195689166,0.8975526515012779,7052.0
