,precision,recall,f1-score,support
0,0.9008681607106804,0.9540303613427411,0.92668743509865,4677.0
1,0.8975702715578847,0.7932631578947369,0.8421993741618239,2375.0
accuracy,0.8998865570051049,0.8998865570051049,0.8998865570051049,0.8998865570051049
macro avg,0.8992192161342826,0.8736467596187389,0.884443404630237,7052.0
weighted avg,0.8997574847694028,0.8998865570051049,0.8982332171852975,7052.0
