,precision,recall,f1-score,support
0,0.916530612244898,0.9602309172546504,0.9378719849639762,4677.0
1,0.9135687732342007,0.8277894736842105,0.8685663795007732,2375.0
accuracy,0.9156267725467953,0.9156267725467953,0.9156267725467953,0.9156267725467953
macro avg,0.9150496927395493,0.8940101954694304,0.9032191822323747,7052.0
weighted avg,0.9155331125780791,0.9156267725467953,0.9145309734814029,7052.0
