,precision,recall,f1-score,support
0,0.8996170126990526,0.9542441736155656,0.9261257522307532,4677.0
1,0.8976566236250598,0.7903157894736842,0.8405732198835648,2375.0
accuracy,0.8990357345433919,0.8990357345433919,0.8990357345433919,0.8990357345433919
macro avg,0.8986368181620562,0.8722799815446249,0.883349486057159,7052.0
weighted avg,0.8989567852386537,0.8990357345433919,0.8973130374938598,7052.0
