,precision,recall,f1-score,support
0,1.0,0.8808510638297873,0.9366515837104072,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.8808510638297873,0.8808510638297873,0.8808510638297873,0.8808510638297873
macro avg,0.5,0.44042553191489364,0.4683257918552036,705.0
weighted avg,1.0,0.8808510638297873,0.9366515837104072,705.0
