,precision,recall,f1-score,support
0,1.0,0.8907801418439716,0.9422355588897224,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.8907801418439716,0.8907801418439716,0.8907801418439716,0.8907801418439716
macro avg,0.5,0.4453900709219858,0.4711177794448612,705.0
weighted avg,1.0,0.8907801418439716,0.9422355588897225,705.0
