,precision,recall,f1-score,support
0,0.915181315304241,0.9550994227068633,0.9347143753923415,4677.0
1,0.9032703823122985,0.8256842105263158,0.8627364716234052,2375.0
accuracy,0.9115144639818491,0.9115144639818491,0.9115144639818491,0.9115144639818491
macro avg,0.9092258488082697,0.8903918166165896,0.8987254235078733,7052.0
weighted avg,0.911169904944646,0.9115144639818491,0.9104733768881974,7052.0
