,precision,recall,f1-score,support
0,0.5793716071722322,0.8867069486404834,0.7008257884787583,3972.0
1,0.7235072619688004,0.5663157894736842,0.6353330184222957,2375.0
2,0.757708237459733,0.5546572342934142,0.6404745696781096,5937.0
accuracy,0.6642787365678932,0.6642787365678932,0.6642787365678932,0.6642787365678932
macro avg,0.6868623688669219,0.6692266574691939,0.6588777921930545,12284.0
weighted avg,0.6934310954625889,0.6642787365678932,0.658994909701198,12284.0
