,precision,recall,f1-score,support
0,0.5709072814728811,0.8665659617321249,0.6883311668833116,3972.0
1,0.7484110169491526,0.5949473684210527,0.6629134412385643,2375.0
2,0.760705289672544,0.5595418561563079,0.6447981366459627,5937.0
accuracy,0.6656626506024096,0.6656626506024096,0.6656626506024096,0.6656626506024096
macro avg,0.6933411960315259,0.6736850621031619,0.6653475815892795,12284.0
weighted avg,0.6969576027393695,0.6656626506024096,0.6623768605559416,12284.0
