,precision,recall,f1-score,support
0,0.6225895316804407,0.796576032225579,0.6989176054782417,3972.0
1,0.6652052610601833,0.7027368421052631,0.6834561834561834,2375.0
2,0.7466439377796719,0.5901970692268823,0.6592662276575729,5937.0
accuracy,0.6786877238684468,0.6786877238684468,0.6786877238684468,0.6786877238684468
macro avg,0.6781462435067653,0.6965033145192415,0.6805466721973327,12284.0
weighted avg,0.6907858330715205,0.6786877238684468,0.6767643079022323,12284.0
