,precision,recall,f1-score,support
0,1.0,0.8354609929078014,0.910355486862442,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.8354609929078014,0.8354609929078014,0.8354609929078014,0.8354609929078014
macro avg,0.3333333333333333,0.2784869976359338,0.30345182895414735,705.0
weighted avg,1.0,0.8354609929078014,0.910355486862442,705.0
