,precision,recall,f1-score,support
0,1.0,0.873758865248227,0.9326267978803937,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.873758865248227,0.873758865248227,0.873758865248227,0.873758865248227
macro avg,0.3333333333333333,0.29125295508274235,0.3108755992934646,705.0
weighted avg,1.0,0.873758865248227,0.9326267978803937,705.0
