,precision,recall,f1-score,support
0,0.5918169209431345,0.9123369681419713,0.7179271473037773,4677.0
1,0.7298367144977734,0.6210526315789474,0.6710646041856233,2375.0
2,0.7871208089409261,0.4982314300151592,0.6102114492006189,5937.0
accuracy,0.6697975209792901,0.6697975209792901,0.6697975209792901,0.6697975209792901
macro avg,0.7029248147939446,0.677207009912026,0.6664010668966731,12989.0
weighted avg,0.7063227483921419,0.6697975209792901,0.6601238799587879,12989.0
