,precision,recall,f1-score,support
0,0.5536851683348498,0.9191842900302115,0.691084611016468,3972.0
1,0.7498729028978139,0.6210526315789474,0.6794104099493321,2375.0
2,0.7945205479452054,0.4982314300151592,0.6124223602484472,5937.0
accuracy,0.6580918267665256,0.6580918267665256,0.6580918267665256,0.6580918267665256
macro avg,0.6993595397259563,0.6794894505414394,0.6609724604047491,12284.0
weighted avg,0.7080148262910303,0.6580918267665256,0.6508091298748051,12284.0
