,precision,recall,f1-score,support
0,0.6218051118210862,0.783987915407855,0.6935412026726057,3972.0
1,0.70064874884152,0.6366315789473684,0.6671078755790868,2375.0
2,0.7286049237983587,0.6280949974734714,0.6746268656716417,5937.0
accuracy,0.6801530446108759,0.6801530446108759,0.6801530446108759,0.6801530446108759
macro avg,0.6836862614869883,0.6829048306095649,0.6784253146411113,12284.0
weighted avg,0.6886664046925123,0.6801530446108759,0.6792890396457552,12284.0
