,precision,recall,f1-score,support
0,0.7645985401459854,0.6271113961941416,0.6890637847997181,4677.0
1,0.6190291262135922,0.6711578947368421,0.644040404040404,2375.0
2,0.6892672544846458,0.763685362977935,0.7245705153815422,5937.0
accuracy,0.6975902686888906,0.6975902686888906,0.6975902686888906,0.6975902686888906
macro avg,0.6909649736147411,0.6873182179696395,0.6858915680738881,12989.0
weighted avg,0.7035492522053581,0.6975902686888906,0.6970607768823202,12989.0
