,precision,recall,f1-score,support
0,0.6631100573009286,0.8449144008056395,0.7430532491973874,3972.0
1,0.6984258492129246,0.7098947368421052,0.7041135936521195,2375.0
2,0.7556664587232272,0.6120936499915782,0.6763446863949376,5937.0
accuracy,0.706284597850863,0.706284597850863,0.706284597850863,0.706284597850863
macro avg,0.7057341217456935,0.7223009292131076,0.7078371764148148,12284.0
weighted avg,0.714671630162796,0.706284597850863,0.703283596048726,12284.0
