,precision,recall,f1-score,support
0,0.7372622681380606,0.6713705366688048,0.7027752909579229,4677.0
1,0.6357615894039735,0.6871578947368421,0.660461351679482,2375.0
2,0.6910595489209801,0.7173656728987704,0.7039669421487604,5937.0
accuracy,0.6952806220648241,0.6952806220648241,0.6952806220648241,0.6952806220648241
macro avg,0.6880278021543381,0.6919647014348058,0.6890678615953885,12989.0
weighted avg,0.6975848752683045,0.6952806220648241,0.6955829918843763,12989.0
