,precision,recall,f1-score,support
0,1.0,0.46099290780141844,0.6310679611650485,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.46099290780141844,0.46099290780141844,0.46099290780141844,0.46099290780141844
macro avg,0.3333333333333333,0.1536643026004728,0.21035598705501615,705.0
weighted avg,1.0,0.46099290780141844,0.6310679611650485,705.0
