,precision,recall,f1-score,support
0,1.0,0.3432624113475177,0.5110876451953538,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.3432624113475177,0.3432624113475177,0.3432624113475177,0.3432624113475177
macro avg,0.5,0.17163120567375886,0.2555438225976769,705.0
weighted avg,1.0,0.3432624113475177,0.5110876451953538,705.0
